요양기관명,진료과목코드명,시군구코드명,좌표(X),좌표(Y)
완쾌신경과의원,내과,대구달서구,128.5327426,35.8175741
남산경대의원,내과,대구중구,128.5776552,35.860902
김정은내과의원,내과,대구수성구,128.6193782,35.8591401
시지봄연합소아청소년과의원,내과,대구수성구,128.707642,35.83963
서구경대속내과의원,내과,대구서구,128.55835,35.8708452
명장내과의원,내과,대구수성구,128.6923137,35.8401289
늘편한최내과의원,내과,대구서구,128.5703165,35.8718255
경대연합시원한속내과의원,내과,대구동구,128.713635,35.8728206
지산연합정형외과의원,내과,대구수성구,128.6383892,35.8215566
경대연합속내과의원,내과,대구달성군,128.4657687,35.8577981
오상호재활의학과의원,내과,대구달서구,128.5360949,35.8503551
태전삼성연합의원,내과,대구북구,128.548063,35.9132342
태전정형외과연합의원,내과,대구북구,128.5471636,35.9225882
한마음연합소아청소년과이비인후과의원,내과,대구동구,128.6963479,35.8632783
