요양기관명,진료과목코드명,시군구코드명,좌표(X),좌표(Y)
운암한국병원,내과,광주북구,126.8696694,35.1850041
선한병원,내과,광주서구,126.8869987,35.1615633
KS병원,내과,광주광산구,126.8331484,35.1979238
빛고을전남대학교병원,내과,광주남구,126.8963045,35.0943936
광주수완병원,내과,광주광산구,126.8241888,35.193096
해피뷰병원,내과,광주북구,126.906773,35.1586417
광주현대병원,내과,광주북구,126.897925,35.185676
광주열린병원,내과,광주광산구,126.7988647,35.1377879
에덴병원,내과,광주북구,126.9297008,35.1755212
광주한국병원,내과,광주서구,126.8688164,35.1562166
광주일곡병원,내과,광주북구,126.8976135,35.2028543
대중병원,내과,광주동구,126.9165164,35.1526982
미래로21병원,내과,광주서구,126.8852856,35.141033
한사랑병원,내과,광주광산구,126.8179582,35.1726294
은병원,내과,광주북구,126.924412,35.1717017
해온병원,내과,광주북구,126.87369,35.2067702
차병원,내과,광주동구,126.9196775,35.1581987
북구미래아동병원,내과,광주북구,126.8995611,35.1903283
의료법인가평의료재단 첨단선병원,내과,광주북구,126.863056,35.2002064
우암병원,내과,광주북구,126.9330176,35.1834101
제암병원,내과,광주북구,126.8697079,35.1731534
사랑샘병원,내과,광주남구,126.9173791,35.134759
코끼리휴병원,내과,광주서구,126.8569451,35.1445155
광주바로병원,내과,광주북구,126.8598457,35.2065115
계림병원,내과,광주동구,126.9201601,35.1609269
문화여성병원,내과,광주북구,126.8830334,35.1744235
광주OK병원,내과,광주광산구,126.8144887,35.1904251
우리아동병원,내과,광주서구,126.859268,35.1308952
슬기로운병원,내과,광주서구,126.8662436,35.1183771
광주백병원,내과,광주남구,126.9050136,35.1381307
광주혜원병원,내과,광주남구,126.9114893,35.1337447
광주아주병원,내과,광주북구,126.9305508,35.1807506
광주굿모닝병원,내과,광주북구,126.8713449,35.1848499
세계로병원,내과,광주광산구,126.818566,35.1912399
더나은병원,내과,광주북구,126.8654811,35.2073447
케이K병원,내과,광주서구,126.8878571,35.1527929
북구우리들병원,내과,광주북구,126.923397,35.1711211
무지개병원,내과,광주서구,126.8989732,35.1526573
시원병원,내과,광주서구,126.8489119,35.1526608
서울휴병원,내과,광주서구,126.8548456,35.1507515
에스케이제이병원,내과,광주북구,126.9335787,35.161402
슬기로운재활의학과병원,내과,광주광산구,126.7954923,35.1429397
첨단요양병원,내과,광주광산구,126.8447395,35.2203217
광주동천병원,내과,광주서구,126.8667287,35.171524
아이맘아동병원,내과,광주북구,126.8745074,35.2105067
광주힐병원,내과,광주서구,126.8562403,35.1434488
씨엠맘삼성병원,내과,광주동구,126.9283432,35.1322279
새나래병원,내과,광주북구,126.8640533,35.2070104
예사랑아동병원,내과,광주남구,126.8985624,35.1202426
광주동림병원,내과,광주서구,126.867728,35.1715224
송정사랑병원,내과,광주광산구,126.7973974,35.1341716
광주시립제2요양병원,내과,광주남구,126.8976495,35.0938827
에스웰요양병원,내과,광주남구,126.8907827,35.1314884
헤아림요양병원,내과,광주북구,126.8805679,35.2015748
효다움요양병원,내과,광주남구,126.8772505,35.1160591
스타힐병원,내과,광주남구,126.8914783,35.1448981
씨티재활의학과요양병원,내과,광주남구,126.8770901,35.1084549
다움요양병원,내과,광주북구,126.8732136,35.2095879
해피니스요양병원,내과,광주북구,126.9332898,35.1719051
첨단튼튼병원,내과,광주광산구,126.8423889,35.219299
자연요양병원,내과,광주광산구,126.8309428,35.1777849
태평요양병원,내과,광주동구,126.9197502,35.1578585
이기람 요양병원,내과,광주서구,126.883557,35.1662401
효인재활요양병원,내과,광주남구,126.892276,35.1438414
양명요양병원,내과,광주동구,126.9204599,35.1417096
상그릴라요양병원(일반요양병원),내과,광주광산구,126.8493253,35.2136804
호남THE선요양병원,내과,광주광산구,126.8086819,35.1626807
남구THE선요양병원,내과,광주남구,126.895386,35.1103477
동서THE선요양병원,내과,광주북구,126.8740556,35.1801063
수완탑요양병원,내과,광주광산구,126.8144887,35.1904251
세종요양병원,내과,광주동구,126.9174358,35.1422527
빛고을생생병원,내과,광주북구,126.9320839,35.1824378
허그요양병원,내과,광주광산구,126.8096635,35.1601632
씨엠맘삼성요양병원,내과,광주동구,126.9283432,35.1322279
엄마요양병원,내과,광주북구,126.9046146,35.1638609
광주미래병원,내과,광주북구,126.9330223,35.1808271
광주연세요양병원,내과,광주북구,126.8598918,35.1767094
천사요양병원,내과,광주북구,126.8834632,35.1742272
대한요양병원,내과,광주남구,126.8980564,35.1270338
치유요양병원,내과,광주동구,126.9531702,35.1334872
천주의성요한의원,내과,광주북구,126.9038192,35.1609132
광주누가요양병원,내과,광주북구,126.8641553,35.1788537
광주보훈요양병원,내과,광주광산구,126.849672,35.2079032
오아시스요양병원,내과,광주동구,126.9392551,35.0958117
대한결핵협회 광주전남지부부설복십자의원,내과,광주북구,126.9286046,35.177913
일등요양병원,내과,광주광산구,126.7772067,35.1386585
빛고을요양병원,내과,광주북구,126.9044722,35.1615207
첨단요양병원,내과,광주광산구,126.8447395,35.2203217
노벨요양병원,내과,광주동구,126.9147634,35.1557077
상무힐링요양병원,내과,광주서구,126.8544011,35.1525077
일곡양지요양병원,내과,광주북구,126.9019685,35.2050204
동행요양병원,내과,광주북구,126.9077391,35.164314
광주소망병원,내과,광주동구,126.9308713,35.1216609
일곡요양병원,내과,광주북구,126.8978608,35.2028585
광주고려요양병원,내과,광주동구,126.9197502,35.1578585
광주시립제1요양병원,내과,광주광산구,126.6671025,35.1630553
신창사랑병원,내과,광주광산구,126.8504658,35.1830865
산들요양병원,내과,광주광산구,126.8548788,35.1872767
수완행복한요양병원,내과,광주광산구,126.8129298,35.2036408
오현주의원,내과,광주북구,126.8659509,35.1883264
하나통합의원,내과,광주서구,126.8838889,35.1604542
한양연합의원,내과,광주남구,126.898114,35.127633
든든한송도의원,내과,광주광산구,126.7926246,35.1285179
한독내과의원,내과,광주북구,126.9302462,35.1614933
김앤김 내과의원,내과,광주서구,126.8477068,35.1526169
양한모이비인후과의원,내과,광주광산구,126.8320078,35.1824415
송향산부인과의원,내과,광주북구,126.8941087,35.1900503
김강호소아청소년과의원,내과,광주남구,126.9112205,35.1286546
(사단법인)한국건강관리협회건강증진의원,내과,광주서구,126.8885102,35.1489274
사단법인인구보건복지협회광주전남지회가족보건의원,내과,광주남구,126.9024479,35.1329065
소망외과의원,내과,광주남구,126.9033991,35.1434153
박영경소아과의원,내과,광주서구,126.8842529,35.1473274
플로리다의원,내과,광주남구,126.9058761,35.1333319
윤이호의원,내과,광주북구,126.9255618,35.1731122
이정남신경정신과의원,내과,광주동구,126.922104,35.1454616
광주동산의원,내과,광주동구,126.9159782,35.162718
양산연합의원,내과,광주북구,126.8737165,35.2058006
이상명내과의원,내과,광주동구,126.9226848,35.1400183
박세종내과의원,내과,광주남구,126.893036,35.141439
염내과의원,내과,광주서구,126.8871007,35.1493473
광주대항외과의원,내과,광주동구,126.9214803,35.1454174
조병권내과의원,내과,광주북구,126.9199135,35.1652539
양효구외과의원,내과,광주북구,126.8898497,35.169596
오갑렬비뇨기과의원,내과,광주동구,126.9122297,35.1520208
호산내과의원,내과,광주광산구,126.7953269,35.1401816
김성봉외과의원,내과,광주남구,126.914786,35.1370406
김주휘소아청소년과의원,내과,광주광산구,126.8026708,35.1657166
보라여성의원,내과,광주서구,126.8780362,35.1260434
국내과의원,내과,광주북구,126.8745427,35.1796744
한정렬내과의원,내과,광주광산구,126.8087777,35.1689411
홍경표내과의원,내과,광주북구,126.8812799,35.1748994
민상식정형외과의원,내과,광주남구,126.8913903,35.1436621
메디플라워내과의원,내과,광주남구,126.9130959,35.1227757
이지은소아과의원,내과,광주서구,126.8549845,35.1291923
전인석내과의원,내과,광주광산구,126.8079816,35.1682503
이민오외과의원,내과,광주동구,126.9183475,35.1648065
메디필내과의원,내과,광주서구,126.8837676,35.1600894
장은주산부인과의원,내과,광주북구,126.8751193,35.1792839
유대항외과의원,내과,광주남구,126.9079571,35.1334872
양동희내과의원,내과,광주남구,126.8905541,35.145863
두암내과의원,내과,광주북구,126.9334304,35.1650444
광주신경과의원,내과,광주동구,126.9210489,35.1432812
한독정형외과의원,내과,광주북구,126.9245886,35.1720575
강문항외과의원,내과,광주서구,126.8489171,35.1491338
노임규정신건강의학과의원,내과,광주서구,126.8725678,35.1468304
위생내과의원,내과,광주남구,126.8990287,35.1318425
임산부인과의원,내과,광주광산구,126.7949016,35.1413395
연합외과의원,내과,광주광산구,126.8257005,35.1787307
허경내과의원,내과,광주동구,126.9202721,35.1546878
양승진내과의원,내과,광주남구,126.9033174,35.1430527
그린필소아청소년과의원,내과,광주광산구,126.81169,35.1995564
권희식내과의원,내과,광주북구,126.9116742,35.1633197
사)대한산업보건협회부설전남의원,내과,광주광산구,126.8089926,35.1812331
오재선내과의원,내과,광주남구,126.894861,35.1514236
민소아청소년과의원,내과,광주서구,126.8786828,35.1251597
최사영소아과의원,내과,광주북구,126.9226842,35.1853706
화인가정의학과의원,내과,광주북구,126.8804302,35.2105096
강신주내과의원,내과,광주북구,126.921582,35.1853286
효성연합의원,내과,광주북구,126.9328296,35.1677633
김상도내과의원,내과,광주북구,126.8734044,35.1820064
오원주내과의원,내과,광주서구,126.8591015,35.1392644
조정곤내과의원,내과,광주북구,126.9277256,35.1767864
김형원내과의원,내과,광주북구,126.9193131,35.1666374
송창훈내과의원,내과,광주서구,126.862918,35.1515134
상쾌한박완내과의원,내과,광주서구,126.8401996,35.1428746
홍성호가정의학과의원,내과,광주북구,126.8619288,35.1779444
기독가정의학과의원,내과,광주광산구,126.7921141,35.1290072
무등외과의원,내과,광주북구,126.9221453,35.1856785
류호정내과의원,내과,광주북구,126.9033735,35.1873663
월곡고려의원,내과,광주광산구,126.8074747,35.1723834
진아름다운피부과의원,내과,광주남구,126.8991194,35.120511
신안의원,내과,광주광산구,126.8420618,35.209363
광주신경외과의원,내과,광주남구,126.8952887,35.151487
오르다정형외과의원,내과,광주남구,126.3982271,34.8047307
조승열내과의원,내과,광주동구,126.9315093,35.1552364
광산이비인후과의원,내과,광주광산구,126.7950331,35.1414563
장가정의학과의원,내과,광주북구,126.9019783,35.1934974
첨단연합내과의원,내과,광주광산구,126.8361085,35.2191923
평동방부의원,내과,광주광산구,126.7589567,35.125401
재단법인C.C.C아가페의원,내과,광주동구,126.9243558,35.1504973
아이원소아청소년과의원,내과,광주남구,126.9250481,35.1733261
김해송이비인후과의원,내과,광주북구,126.8810242,35.1750425
필요한가정의학과의원,내과,광주동구,126.9339396,35.1325028
광주정신건강의학과의원,내과,광주서구,126.8790957,35.1527592
베스트마취통증의학과의원,내과,광주북구,126.8751193,35.1792839
첨단대항외과의원,내과,광주북구,126.8640276,35.206596
에버미의원,내과,광주서구,126.8547961,35.1309291
위대철내과의원,내과,광주광산구,126.7950331,35.1414563
이명곤내과의원,내과,광주북구,126.905741,35.1865419
박영옥마취통증의학과의원,내과,광주서구,126.8595998,35.1334626
21세기비뇨기과의원,내과,광주북구,126.898576,35.1881955
안영주내과의원,내과,광주남구,126.9069657,35.1431976
이홍규내과의원,내과,광주북구,126.8738155,35.1804805
yes의원,내과,광주서구,126.8477681,35.1554918
양정신건강의학과의원,내과,광주북구,126.9260467,35.1746589
대한외과의원,내과,광주북구,126.8808962,35.1751239
유병전내과의원,내과,광주북구,126.8998508,35.1874442
최수미내과의원,내과,광주서구,126.8826952,35.141375
대한가정의학과의원,내과,광주남구,126.89665,35.121319
광주헬스케어의원,내과,광주북구,126.9087867,35.1540192
진월연합소아청소년과의원,내과,광주남구,126.9046244,35.1065323
정인철가정의학과의원,내과,광주북구,126.9213776,35.1804252
하남우리이비인후과의원,내과,광주광산구,126.7987497,35.1763421
기장도내과의원,내과,광주북구,126.9219144,35.1857577
김평남내과의원,내과,광주동구,126.920235,35.1421167
임채선내과의원,내과,광주광산구,126.8406204,35.2163601
나눔재활의학과의원,내과,광주북구,126.9265588,35.1769381
광주성형외과의원,내과,광주서구,126.8748676,35.1514662
백림가정의원,내과,광주북구,126.9287954,35.1625356
강남진의원,내과,광주서구,126.8592383,35.1313939
복음연합의원,내과,광주서구,126.874103,35.1420496
동림가정의학과의원,내과,광주북구,126.8659449,35.1879644
이승배내과의원,내과,광주북구,126.8974783,35.2050099
허바킴의원,내과,광주북구,126.883011,35.1737904
속이편한내과의원,내과,광주북구,126.9224868,35.1854497
무등정신건강의학과의원,내과,광주북구,126.9288057,35.1783227
봉선드림소아청소년과의원,내과,광주남구,126.9074211,35.1237129
참사랑정신건강의학과의원,내과,광주북구,126.8812799,35.1748994
임원섭내과의원,내과,광주북구,126.9257264,35.1741436
박주형내과의원,내과,광주광산구,126.82505,35.1787763
상무우리내과의원,내과,광주서구,126.8478388,35.1521224
동광주내과의원,내과,광주북구,126.9315747,35.1822129
365열린가정의원,내과,광주북구,126.9359259,35.1631317
풍암민내과의원,내과,광주서구,126.8788598,35.1252126
양주열내과의원,내과,광주광산구,126.824501,35.1788005
애경여성의원,내과,광주남구,126.8990799,35.1174069
밝은마취통증의학과의원,내과,광주서구,126.8844886,35.1608879
몸&마음마취통증의학과의원,내과,광주북구,126.912811,35.1732951
김경호내과의원,내과,광주남구,126.9104383,35.1281006
연제우리들의원,내과,광주북구,126.8730328,35.1980035
신세계내과의원,내과,광주서구,126.8837249,35.1594504
삼선의원,내과,광주남구,126.8966842,35.1197622
성정희산부인과의원,내과,광주광산구,126.8421125,35.2204448
추의원,내과,광주남구,126.8781199,35.1023136
오케이현대의원,내과,광주북구,126.897925,35.185676
알파마취통증의학과의원,내과,광주남구,126.8935713,35.141947
명내과방사선과의원,내과,광주서구,126.8591281,35.1319968
금호가정의학과의원,내과,광주서구,126.8620785,35.1357659
황준화내과의원,내과,광주서구,126.8477042,35.154554
라벨르의원,내과,광주동구,126.9227615,35.1399561
이강덕이비인후과의원,내과,광주북구,126.8975376,35.2048405
건강미현대웰빙의원,내과,광주광산구,126.7925784,35.1371843
고희관내과의원,내과,광주남구,126.8887795,35.1472969
나한조이비인후과의원,내과,광주광산구,126.8372804,35.1849499
문경란산부인과의원,내과,광주동구,126.9179305,35.1467597
일곡정형외과의원,내과,광주북구,126.8981217,35.2033618
삼각연합의원,내과,광주북구,126.9014401,35.1932862
운남푸른소아청소년과의원,내과,광주광산구,126.8144225,35.1757987
송정베스트의원,내과,광주광산구,126.8007974,35.1393736
김용주내과의원,내과,광주동구,126.9198134,35.1425636
양승원내과의원,내과,광주서구,126.8592439,35.1310475
장수연합의원,내과,광주북구,126.9010193,35.1874499
신세계웰빙의원,내과,광주남구,126.9010123,35.1124763
정승문내과의원,내과,광주광산구,126.7955358,35.1406708
소망가정의원,내과,광주서구,126.8714536,35.1453698
양림의원,내과,광주남구,126.9155502,35.137265
엠탑남성의원,내과,광주서구,126.8829418,35.1618822
신세화산부인과의원,내과,광주광산구,126.8008178,35.1393799
키큰나무소아청소년과의원,내과,광주광산구,126.8113705,35.1753625
강경태내과의원,내과,광주서구,126.9041558,35.1492883
권갑수마취통증의학과의원,내과,광주북구,126.9258377,35.174274
광주중앙영상의학과의원,내과,광주동구,126.9130546,35.1513176
미즈유로여성의원,내과,광주동구,126.921035,35.1430947
김성배내과의원,내과,광주서구,126.8852444,35.1478002
광주재활의학과의원,내과,광주동구,126.9210489,35.1432812
김성희내과의원,내과,광주남구,126.8950825,35.1388695
권오성의원,내과,광주남구,126.8929109,35.1304932
김계혁내과의원,내과,광주북구,126.8941508,35.1889838
김영남내과의원,내과,광주서구,126.8742482,35.1423302
오치오케이정형외과의원,내과,광주북구,126.901674,35.1874605
신성하내과의원,내과,광주서구,126.8603469,35.1646263
김영곤내과의원,내과,광주서구,126.9005401,35.1540264
효통증의학과의원,내과,광주광산구,126.7950331,35.1414563
양대현내과의원,내과,광주북구,126.912811,35.1732951
신안의원,내과,광주광산구,126.8420618,35.209363
코앤영의원,내과,광주서구,126.8516673,35.14873
밝은내과의원,내과,광주남구,126.8988656,35.1159907
금호타이어㈜부속의원,내과,광주광산구,126.791322,35.1424461
조규웅내과의원,내과,광주북구,126.8760364,35.1785712
광주내과의원,내과,광주북구,126.8741981,35.2126716
대촌서암의원,내과,광주남구,126.8329082,35.0813571
이성채이비인후과의원,내과,광주남구,126.8952887,35.151487
삼성전자㈜부속의원,내과,광주광산구,126.8083831,35.2031092
우리튼튼의원,내과,광주서구,126.8585293,35.1501132
복음기독의원,내과,광주광산구,126.7748179,35.0989013
닥터뷰티의원,내과,광주서구,126.8477619,35.1541202
임명수내과의원,내과,광주북구,126.8976711,35.2045404
미래통증의학과의원,내과,광주광산구,126.8435841,35.2172835
광주미래와희망산부인과의원,내과,광주서구,126.8837249,35.1594504
삼성정맥마취통증의학과의원,내과,광주남구,126.8893225,35.142912
최성란산부인과의원,내과,광주광산구,126.8372804,35.1849499
전용범정형외과의원,내과,광주광산구,126.7970161,35.1436058
임현정산부인과의원,내과,광주광산구,126.8434664,35.2138336
조민석내과의원,내과,광주남구,126.8990242,35.1212173
광주속편한내과의원,내과,광주북구,126.8941087,35.1900503
(사회복지법인)한국혈우재단광주의원,내과,광주서구,126.8836536,35.1591199
정해율키즈엔젤소아청소년과의원,내과,광주광산구,126.8364257,35.1981906
연우가정의학과의원,내과,광주광산구,126.8376288,35.1972528
비쥬여성산부인과의원,내과,광주광산구,126.82416,35.1897833
웰스유외과의원,내과,광주서구,126.8836536,35.1591199
맨앤우먼의원,내과,광주광산구,126.8431917,35.2151693
참좋은피부과의원,내과,광주북구,126.8989068,35.1908419
지산내과의원,내과,광주동구,126.936764,35.1517003
최종선이비인후과의원,내과,광주북구,126.8818647,35.2125666
BMF의원,내과,광주남구,126.8945136,35.1368071
첨단즐거운내과의원,내과,광주광산구,126.8465037,35.2182328
민소아청소년과의원,내과,광주서구,126.8786828,35.1251597
첨단제일의원,내과,광주광산구,126.8456575,35.2182114
아이생각소아청소년과의원,내과,광주북구,126.8595575,35.2073417
첨단현대이비인후과의원,내과,광주광산구,126.8465037,35.2182328
첨단박유환내과의원,내과,광주광산구,126.8036611,35.1799543
운암이비인후과의원,내과,광주북구,126.8768728,35.1764203
(재단법인)한국의학연구소광주의원,내과,광주서구,126.848919,35.1521051
샤인성형외과의원,내과,광주북구,126.9279924,35.1760451
하수호마취통증의학과의원,내과,광주북구,126.9350863,35.1798377
희망찬가정의학과의원,내과,광주광산구,126.7923075,35.1287489
피어랑의원,내과,광주광산구,126.8229331,35.1891333
운암미소의원,내과,광주북구,126.8760364,35.1785712
마더힐의원,내과,광주북구,126.9021166,35.2039594
한중의원,내과,광주남구,126.8959316,35.1193875
한가족의원,내과,광주동구,126.9322943,35.1314774
큰별소아청소년과의원,내과,광주광산구,126.8232111,35.1877238
비아연합내과의원,내과,광주광산구,126.8244022,35.2215781
의료법인녹십자의료재단광주녹십자의원,내과,광주북구,126.8745427,35.1796744
최세미산부인과의원,내과,광주서구,126.8479152,35.1477617
손의주신경과의원,내과,광주서구,126.8478289,35.1510031
박종귀신경과의원,내과,광주광산구,126.82505,35.1787763
최원내과의원,내과,광주광산구,126.82416,35.1897833
김신경외과의원,내과,광주동구,126.9115256,35.1543091
비쥬여성의원,내과,광주광산구,126.82416,35.1897833
첨단정가정의학과의원,내과,광주광산구,126.8406204,35.2163601
제일튼튼의원,내과,광주북구,126.9251023,35.1722277
솔가정의학과의원,내과,광주남구,126.9045862,35.1058862
장엔조은내과의원,내과,광주북구,126.8986155,35.1895264
힐링연합의원,내과,광주남구,126.8978535,35.1240303
태영21내과의원,내과,광주서구,126.8860533,35.1615353
동문외과의원,내과,광주북구,126.9293322,35.1795738
소촌연합의원,내과,광주광산구,126.7923081,35.1575379
박인범제통의원,내과,광주서구,126.8849813,35.148097
한화생명(주)광주부속의원,내과,광주동구,126.9180429,35.1527034
미래항외과의원,내과,광주광산구,126.8243182,35.1903865
차만진가정의학과의원,내과,광주북구,126.9061552,35.1684949
에이치(H)메디컬의원,내과,광주북구,126.9047524,35.168829
케이알의원,내과,광주광산구,126.844048,35.2136688
느낌좋은산부인과의원,내과,광주서구,126.8679669,35.1715016
최경상내과의원,내과,광주북구,126.8891194,35.1729073
휴편한연합의원,내과,광주광산구,126.8063975,35.1635716
모앤미라클의원,내과,광주서구,126.8545268,35.1512244
동방의원(의료법인 희망의료재단),내과,광주동구,126.936306,35.1551521
밝은소아청소년과의원,내과,광주동구,126.9249698,35.1601431
허(Her)산부인과의원,내과,광주북구,126.8709977,35.1848548
밝은미소의원,내과,광주동구,126.9318402,35.1539424
광주탑내과의원,내과,광주북구,126.9297467,35.162086
삼성전자(주)부속의원,내과,광주북구,126.8547931,35.2241872
늘편안의원,내과,광주남구,126.9057796,35.1396874
시원한정형외과의원,내과,광주북구,126.8774496,35.2177757
하이소아청소년과의원,내과,광주남구,126.9152463,35.1261265
어등산가정의학과의원,내과,광주광산구,126.8172973,35.1798374
(의) 열린의료재단 한마음의원,내과,광주북구,126.898576,35.1881955
예지메디뷰의원,내과,광주서구,126.8595478,35.1646424
삼성탑내과의원,내과,광주북구,126.8736234,35.2103889
상쾌한정형외과의원,내과,광주서구,126.865237,35.1716373
사랑나무의료소비자생활협동조합 사랑의의원,내과,광주북구,126.9210423,35.1865552
세계로비뇨의학과의원,내과,광주광산구,126.818566,35.1912399
조은택내과의원,내과,광주북구,126.8979201,35.1883858
탑팀재활의학과의원,내과,광주북구,126.8661915,35.2036148
맑은머리김동욱신경과의원,내과,광주북구,126.9087867,35.1540192
고운연합의원,내과,광주동구,126.9258423,35.1368257
허리케인의원,내과,광주북구,126.8818647,35.2125666
이지에이피부과의원,내과,광주북구,126.8640276,35.206596
드림아이내과의원,내과,광주광산구,126.7779922,35.1478422
플러스내과영상의학과의원,내과,광주광산구,126.818775,35.1904601
맑은숨우리내과의원,내과,광주북구,126.8738172,35.210813
가슴뛰는내과의원,내과,광주서구,126.8491774,35.1461734
은혜마취통증의학과의원,내과,광주북구,126.8624424,35.2073487
노벨플러스내과의원,내과,광주동구,126.9144529,35.1558958
리리의원,내과,광주남구,126.8888351,35.1018857
광주주사랑의원,내과,광주서구,126.8576211,35.1499498
김준성이비인후과의원,내과,광주북구,126.8590677,35.2073413
박일구내과의원,내과,광주북구,126.8818647,35.2125666
행복나눔가정의학과의원,내과,광주광산구,126.8107691,35.1661549
잘본정형외과의원,내과,광주광산구,126.8372896,35.1894175
미코이비인후과의원,내과,광주북구,126.8640276,35.206596
빛고을미의원,내과,광주서구,126.8838889,35.1604542
첨단베스트내과의원,내과,광주북구,126.8640465,35.207343
미앤메디의원,내과,광주광산구,126.8153937,35.1955322
조은세상누림의원,내과,광주동구,126.9156821,35.1533787
무등가정의학과의원,내과,광주남구,126.8937578,35.1371882
송정마취통증의학과의원,내과,광주광산구,126.7955358,35.1406708
코끼리내과의원,내과,광주서구,126.8688663,35.1575619
비슈정신건강의학과의원,내과,광주서구,126.848919,35.1521051
서구베스트의원,내과,광주서구,126.8992371,35.1527941
소문난내과의원,내과,광주서구,126.8797913,35.1254985
한결신경외과의원,내과,광주광산구,126.838639,35.1961911
예쁜소아청소년과의원,내과,광주북구,126.9371702,35.163815
최고안과의원,내과,광주서구,126.8989732,35.1526573
더드림내과의원,내과,광주광산구,126.7994697,35.1759927
행복을주는 가정의학과의원,내과,광주북구,126.9024795,35.187079
비엘의원,내과,광주광산구,126.8067969,35.1623668
기찬21의원,내과,광주북구,126.8998224,35.1877402
은석마취통증의학과의원,내과,광주남구,126.9075374,35.1242008
광주법원종합청사 부속의원,내과,광주동구,126.9353966,35.1500658
5튼튼의원,내과,광주광산구,126.802184,35.1639702
뉴코끼리튼튼의원,내과,광주광산구,126.8179002,35.1736971
달려라정형외과의원,내과,광주남구,126.8971978,35.1288584
행복플러스의원,내과,광주광산구,126.8087655,35.1687726
톱스타성형외과의원,내과,광주서구,126.8489157,35.1505779
마음나눔 정신건강의학과의원,내과,광주남구,126.9075374,35.1242008
첨단은내과의원,내과,광주광산구,126.8434664,35.2138336
광주교도소부속의원,내과,광주북구,,
마디척의원,내과,광주북구,126.8982522,35.1875543
양민가정의원,내과,광주서구,126.9007436,35.1536384
정가는의원,내과,광주북구,126.9179004,35.1774922
김미정소아청소년과의원,내과,광주광산구,126.8015431,35.1764176
청담리브의원,내과,광주광산구,126.815631,35.1919458
대촌하나의원,내과,광주남구,126.8348264,35.0813574
효천내과의원,내과,광주남구,126.8878532,35.1017169
더블유소아청소년과의원,내과,광주광산구,126.8231139,35.189681
두암연세연합의원,내과,광주북구,126.9327995,35.1686306
첨단가족연합의원,내과,광주북구,126.8604056,35.2131148
운남으랏차마취통증의학과의원,내과,광주광산구,126.82505,35.1787763
장이편한내과의원,내과,광주남구,126.9034642,35.1308286
소문난내과의원,내과,광주서구,126.8797913,35.1254985
대인연합내과의원,내과,광주동구,126.9173042,35.1528912
첨단메디케어의원,내과,광주광산구,126.8506864,35.2140296
이봉규내과의원,내과,광주광산구,126.8421989,35.2086093
라온내과의원,내과,광주북구,126.9325553,35.1754789
이금수내과의원,내과,광주남구,126.89862,35.1190301
