요양기관명,진료과목코드명,시군구코드명,좌표(X),좌표(Y)
의료법인 백상의료재단 가족사랑요양병원,내과,김제시,126.8918406,35.8168163
은빛사랑요양병원,내과,완주군,127.1162646,35.7161808
김석곤의원,내과,익산시,126.9518124,35.9414042
더숲요양병원,내과,전주완산구,127.1500754,35.7960064
은파요양병원,내과,군산시,126.6920774,35.9606396
김인재내과의원,내과,김제시,126.8863414,35.7992213
김광진내과의원,내과,군산시,126.69385,35.9637535
한양가정제통의원,내과,무주군,127.6548049,35.8680456
(사)인구보건복지협회전북지회가족보건의원,내과,전주덕진구,127.14768,35.844851
한상오내과의원,내과,익산시,126.952996,35.9377086
전주 정드림요양병원,내과,전주덕진구,127.1272718,35.8632489
서복주내과의원,내과,남원시,127.385762,35.4065773
한빛의료소비자생활협동조합 행복나라요양병원,내과,전주덕진구,127.0580582,35.8735303
의료법인 원광의료재단 군산원광효도요양병원,내과,군산시,126.7356654,35.9675596
복지의원,내과,전주덕진구,127.1414603,35.8296127
해맑은요양병원,내과,전주완산구,127.1468625,35.8208087
아중요양병원,내과,전주덕진구,127.1734837,35.8290925
한빛의료소비자생활협동조합 마음편한요양병원,내과,전주덕진구,127.0751474,35.8725041
임실중앙요양병원,내과,임실군,127.2725987,35.6099991
전주늘사랑요양병원,내과,전주완산구,127.1163023,35.7984737
예송요양병원,내과,전주덕진구,127.1319517,35.8223644
한솔요양병원,내과,전주완산구,127.1178071,35.7919822
종삼의원,내과,정읍시,126.8551295,35.5662527
효드림요양병원,내과,김제시,126.8949782,35.7986889
엔젤의료재단 엔젤요양병원,내과,익산시,126.9607078,36.0530482
해피하우스요양병원,내과,익산시,126.9501931,35.9483159
행복한요양병원,내과,전주덕진구,127.1459484,35.8441056
의료법인건강나라의료재단 건강나라요양병원,내과,전주완산구,127.1293448,35.7905639
서영환내과의원,내과,남원시,127.3863487,35.4092078
의료법인지석의료재단 신세계효병원,내과,김제시,127.0077867,35.7447336
군산제일요양병원,내과,군산시,126.7027713,35.975441
샘고을요양병원,내과,정읍시,126.8657462,35.568657
의료법인 효일의료재단 나눔요양병원,내과,전주완산구,127.1294226,35.8124897
남원성일병원,내과,남원시,127.3695781,35.4755294
우리들사랑요양병원,내과,전주완산구,127.1013382,35.8158937
중앙요양병원,내과,전주덕진구,127.133315,35.8338776
기독의원,내과,정읍시,126.8454125,35.5719417
전주선요양병원,내과,전주완산구,127.1417967,35.8277113
의료법인 성곡의료재단 군산효자요양병원,내과,군산시,126.6997541,35.9794383
허정신건강의학과의원,내과,전주덕진구,127.1385341,35.8433961
미래요양병원,내과,김제시,127.0014483,35.8077764
김종범소아청소년과의원,내과,김제시,126.885282,35.7987569
의료법인 계화의료재단 청정요양병원,내과,순창군,127.1393287,35.4060585
의료법인계산재단문실버요양병원,내과,전주완산구,127.1491025,35.819633
포도나무요양병원,내과,전주덕진구,127.1583797,35.8482248
세미한병원,내과,김제시,127.0001918,35.8745037
박동수신경외과의원,내과,익산시,126.9582053,35.9507121
손영돈내과의원,내과,군산시,126.6989767,35.9709357
강충희제통의원,내과,전주덕진구,127.1631656,35.8326375
효정내과의원,내과,전주덕진구,127.0763044,35.8709548
(사)대한산업보건협회전북산업보건센타 전북의원,내과,전주덕진구,127.0738726,35.8683951
이영승내과의원,내과,임실군,127.3268625,35.5400583
김성배정형외과의원,내과,군산시,126.7052659,35.9714169
유상은정신건강의학과의원,내과,전주덕진구,127.145235,35.8325624
김종민가정의학과의원,내과,전주덕진구,127.1352326,35.8289892
금마의원,내과,익산시,127.0516735,35.9918954
군산속편한내과의원,내과,군산시,126.6817394,35.9715393
수월한정형외과의원,내과,전주덕진구,127.1205299,35.8559527
삼광의원,내과,정읍시,126.9921271,35.6027717
전주가정의원,내과,임실군,127.2702565,35.6744373
속편한내과영상의학과의원,내과,익산시,126.9652521,35.9355539
우리가정의학과 의원,내과,남원시,127.3793444,35.4061697
차재헌의원,내과,익산시,127.052618,35.990305
허원영내과의원,내과,전주완산구,127.1256214,35.8117173
이수영내과의원,내과,전주덕진구,127.1555079,35.8551187
곽준석의원,내과,익산시,126.9445956,35.9995332
풍남의원,내과,전주완산구,127.1490398,35.811682
하종영내과의원,내과,익산시,126.9595819,35.9534252
참연합의원,내과,정읍시,126.8561893,35.5825896
도신경외과의원,내과,전주덕진구,127.1437614,35.8321811
권철내과의원,내과,전주덕진구,127.143894,35.8443564
장희성내과의원,내과,정읍시,126.8524663,35.5684703
허기석내과의원,내과,전주완산구,127.1448909,35.8243449
김혁제내과의원,내과,익산시,126.9486172,35.9401661
박상배내과의원,내과,전주덕진구,127.121059,35.8609492
진성호내과의원,내과,군산시,126.6983041,35.9709419
김문중내과의원,내과,전주완산구,127.1452743,35.8222583
유관희내과의원,내과,전주완산구,127.1327653,35.7947981
원탑재활의학과의원,내과,군산시,126.7192144,35.9834269
황의원,내과,고창군,126.5598995,35.4147576
이진홍내과의원,내과,고창군,126.7006124,35.4348981
김제장문외과의원,내과,김제시,126.892009,35.7992593
장현철내과의원,내과,전주덕진구,127.1059011,35.8535301
지경외과의원,내과,군산시,126.8120257,35.9461534
송호신내과의원,내과,전주완산구,127.1351638,35.7891889
권혁철피부과의원,내과,정읍시,126.8541306,35.5656969
송헌섭소아청소년과의원,내과,익산시,126.966274,35.9359691
강원택내과의원,내과,전주완산구,127.1422889,35.7987941
차영범비뇨기과의원,내과,김제시,126.8853712,35.7987869
노금석외과의원,내과,무주군,127.6593084,36.0058803
강만춘내과의원,내과,부안군,126.7312318,35.7263778
효자내과의원,내과,전주완산구,127.1140101,35.8054266
학문외과의원,내과,전주완산구,127.1226362,35.8147137
익산연합내과영상의학과의원,내과,익산시,126.9429356,35.948348
그린외과의원,내과,익산시,126.9703584,35.9571408
익산중앙영상의학과의원,내과,익산시,126.9489224,35.9397161
해강내과의원,내과,전주덕진구,127.1247063,35.842634
부안박외과의원,내과,부안군,126.7320298,35.7262932
신대균내과의원,내과,익산시,126.9577445,35.9508154
김진오내과의원,내과,군산시,126.7054793,35.9682038
강안의원,내과,무주군,127.6581587,36.0060401
이형석의원,내과,고창군,126.6004441,35.3389742
남부가정의학과의원,내과,익산시,126.9586945,35.9287961
엘림정신건강의학과의원,내과,전주덕진구,127.1355836,35.8354075
오강렬내과의원,내과,익산시,126.9488076,35.9436534
연희내과의원,내과,정읍시,126.8554988,35.565966
정길양이비인후과의원,내과,군산시,126.7197644,35.9701044
신우종내과의원,내과,전주덕진구,127.1355836,35.8354075
장명규내과의원,내과,전주완산구,127.1128687,35.8320083
이형룡내과의원,내과,군산시,126.7110236,35.9700856
김진홍내과의원,내과,전주덕진구,127.1555516,35.83695
고산가정의학과의원,내과,완주군,127.207235,35.9741521
은성흉부외과의원,내과,전주덕진구,127.1480632,35.8347583
이남심내과정형외과의원,내과,전주덕진구,127.1451718,35.8333487
최은영내과의원,내과,전주완산구,127.1266361,35.8057437
이충섭내과의원,내과,정읍시,126.8469311,35.5727157
류재규내과의원,내과,순창군,127.1429345,35.3756485
맘정신건강의학과의원,내과,전주덕진구,127.1250442,35.8425024
강정성내과의원,내과,익산시,126.9765041,35.9595564
강성호마취통증의학과의원,내과,김제시,126.8947356,35.8039374
항도외과의원,내과,전주덕진구,127.1235755,35.8444919
관촌외과의원,내과,임실군,127.2698319,35.6752945
전주비타민의원,내과,전주완산구,127.100836,35.8021436
리앤박소아청소년과의원,내과,완주군,127.0580539,35.8386525
전종일내과의원,내과,전주완산구,127.1485094,35.8041317
항연유외과의원,내과,전주덕진구,127.1536027,35.8362111
이태훈마취통증의학과의원,내과,익산시,126.9766099,35.9582679
윤성균내과의원,내과,전주덕진구,127.1212547,35.8623764
임형래내과의원,내과,무주군,127.6622563,36.0080146
마령가정의학과의원,내과,진안군,127.3700214,35.7333015
송외과의원,내과,진안군,127.4301596,35.7927477
이덕수내과의원,내과,전주덕진구,127.1636595,35.8312986
김준식내과의원,내과,정읍시,126.8545194,35.5656287
오명성내과의원,내과,익산시,126.9389049,35.9499984
임철수연합의원,내과,정읍시,126.8549141,35.5653881
황호근내과의원,내과,전주완산구,127.099965,35.8339108
최상인내과의원,내과,전주완산구,127.1166629,35.797678
동성이비인후과의원,내과,익산시,126.980955,35.9603077
송하숙전북영상의학과내과의원,내과,전주완산구,127.1170279,35.8063295
이홍내과의원,내과,전주완산구,127.101104,35.8094833
임실내과의원,내과,임실군,127.2801465,35.6146891
호마취통증의학과의원,내과,전주완산구,127.1224671,35.8196598
이순형내과의원,내과,전주덕진구,127.1690292,35.8301883
미래와여성산부인과의원,내과,군산시,126.7237687,35.9696954
인월가정의학과의원,내과,남원시,127.6025485,35.4609874
최수영내과의원,내과,완주군,127.2067498,35.975505
동하가정의학과의원,내과,정읍시,126.8540788,35.5625131
십자의원,내과,고창군,126.6964884,35.4356587
김홍기가정의학과의원,내과,진안군,127.4269797,35.7924204
김제상쾌한이비인후과의원,내과,김제시,126.8839216,35.8041753
김경배소아청소년과의원,내과,익산시,126.9903685,35.9579279
삼성미플러스의원,내과,군산시,126.7150676,35.9667504
석의원,내과,익산시,126.9523388,35.9373894
조용근정형외과&연합의원,내과,정읍시,126.8875553,35.6891398
송천의원,내과,전주덕진구,127.126571,35.8622731
소룡의원,내과,군산시,126.6789449,35.9752408
온고을피부과의원,내과,전주덕진구,127.1631656,35.8326375
임현규의원,내과,고창군,126.6957329,35.435522
오종용내과의원,내과,남원시,127.3739731,35.4068247
프리티플러스의원,내과,전주완산구,127.1172685,35.8255209
비타민금구의원,내과,김제시,127.0115505,35.7759949
대동마취통증의학과의원,내과,정읍시,126.8858435,35.6863298
새소망정형외과의원,내과,익산시,126.9585512,35.9532831
대야제일의원,내과,군산시,126.8108666,35.944288
혁신가정의학과의원,내과,완주군,127.0577467,35.838671
군산학문외과의원,내과,군산시,126.716057,35.9600792
꿈드림소아청소년과의원,내과,전주덕진구,127.164223,35.8313905
현정례내과의원,내과,익산시,126.9523388,35.9373894
채병문신경외과의원,내과,익산시,126.9648853,35.9353248
유운용내과의원,내과,김제시,126.8850986,35.8012861
박천수정형외과의원,내과,전주완산구,127.1155579,35.8342181
권환기가정의학과의원,내과,전주완산구,127.1538792,35.8266136
김종구내과의원,내과,전주완산구,127.1491766,35.8119069
마음의평화정신건강의학과의원,내과,전주완산구,127.1163364,35.8069429
평화성모가정의학과의원,내과,전주완산구,127.1298173,35.7872528
대성의원,내과,정읍시,126.8538473,35.5638688
가을의원,내과,군산시,126.7080293,35.970015
이상권가정의학과의원,내과,전주완산구,127.1138613,35.8047237
세인신경외과의원,내과,전주완산구,127.1135372,35.8054089
이승현내과의원,내과,남원시,127.3759597,35.404377
구기선내과의원,내과,익산시,126.9608966,35.9280714
나은영소아청소년과의원,내과,익산시,126.9852011,35.9624796
영등정형외과의원,내과,익산시,126.9772592,35.9587937
튼튼가정의학과의원,내과,김제시,126.9036846,35.8005856
김춘식신경과의원,내과,군산시,126.7140336,35.9695042
참편한가정의학과의원,내과,전주완산구,127.0972612,35.809304
고창미래의원,내과,고창군,126.6953718,35.4356328
녹두의원,내과,정읍시,126.8537039,35.5628445
동산정형외과의원,내과,전주덕진구,127.0764952,35.8719804
김제형내과의원,내과,익산시,126.9864211,35.9595069
아주편안신경외과의원,내과,김제시,126.9043651,35.8019859
건강의원,내과,고창군,126.5609177,35.4152019
금산제일의원,내과,김제시,126.9928535,35.714221
군산중앙의원,내과,군산시,126.7154024,35.9714921
김봉준 정신건강의학과 의원,내과,남원시,127.3792992,35.4065742
우리들신경외과의원,내과,익산시,126.9803192,35.9583639
한림마취통증의학과의원,내과,정읍시,126.8452091,35.5734886
원평연합의원,내과,김제시,126.9933401,35.7141555
희망가정의학과의원,내과,전주완산구,127.1496649,35.8038041
에코르파밀리에의원,내과,완주군,127.0226865,35.8276942
길정형외과의원,내과,전주덕진구,127.1631031,35.8341871
성신정형외과의원,내과,전주덕진구,127.1215086,35.8589257
부안중앙의원,내과,부안군,126.7384934,35.7272041
유비내과의원,내과,전주완산구,127.1038576,35.8085454
최수인내과의원,내과,남원시,127.3844188,35.4170598
우리들항외과의원,내과,전주완산구,127.1159029,35.7988102
김현중내과의원,내과,군산시,126.6871636,35.945337
아남내과의원,내과,전주덕진구,127.1669174,35.8266553
미래항맥외과의원,내과,익산시,126.9696992,35.9583791
군산우리들소아청소년과의원,내과,군산시,126.6995086,35.9624474
안순주가정의학과의원,내과,전주덕진구,127.1147936,35.8631029
무주신경외과의원,내과,무주군,127.662722,36.0072043
나방주내과의원,내과,김제시,126.892009,35.7992593
장성희소아청소년과의원,내과,완주군,127.122324,35.9618618
함열고려정형외과의원,내과,익산시,126.9579309,36.0795593
고산성모의원,내과,완주군,127.2067397,35.9741889
이동욱내과의원,내과,남원시,127.3966882,35.4172622
지구촌내과의원,내과,정읍시,126.8453501,35.5698669
인신의원,내과,부안군,126.6959,35.7626
이화항외과의원,내과,익산시,126.9579246,35.9498757
호남누가내과의원,내과,전주완산구,127.1145809,35.7984774
건지이비인후과의원,내과,전주덕진구,127.1530395,35.8579023
송대원신경과의원,내과,남원시,127.3878977,35.4096471
이노플러스성형외과의원,내과,전주덕진구,127.1379311,35.8418873
임인서내과의원,내과,전주덕진구,127.1661436,35.8258056
아중푸름신경외과의원,내과,전주덕진구,127.1615757,35.8337304
신현주의원,내과,전주완산구,127.1279489,35.7984644
마디의원,내과,전주완산구,127.1093588,35.8182367
진안의원,내과,진안군,127.4299379,35.7922206
호성가정의원,내과,전주덕진구,127.1523678,35.8565943
소양제일의원,내과,완주군,127.230545,35.8547675
신봉주내과의원,내과,전주덕진구,127.1631031,35.8341871
복음연합내과의원,내과,전주완산구,127.1187856,35.8319675
조용범내과의원,내과,전주덕진구,127.1209973,35.8600295
전영민피부과의원,내과,남원시,127.3890055,35.4102056
형근영내과의원,내과,군산시,126.6990773,35.9587119
유일신경외과의원,내과,정읍시,126.8547907,35.5659523
쌍치의원,내과,순창군,126.9998131,35.4997661
안홍석웰빙내과의원,내과,군산시,126.7024869,35.964196
박은재내과의원,내과,전주완산구,127.1440673,35.8235137
부안내과의원,내과,부안군,126.7374154,35.7281259
안우석내과의원,내과,군산시,126.7048672,35.9785032
함께하는내과의원,내과,전주덕진구,127.1412745,35.8436606
그린정형외과의원,내과,전주완산구,127.129739,35.7989575
김우선마취통증의학과의원,내과,전주완산구,127.1180391,35.8062806
맘초이스내과소아청소년과의원,내과,익산시,126.9720079,35.9594683
김양호내과의원,내과,전주완산구,127.134338,35.787058
김태진재활의학과의원,내과,정읍시,126.8471645,35.5767981
평화로운내과의원,내과,전주완산구,127.1309752,35.7876696
한신내과의원,내과,전주덕진구,127.0765703,35.870512
키네틱체인의원,내과,전주완산구,127.106995,35.8155533
강진 가정의학과의원,내과,임실군,127.1607564,35.5299387
참좋은삼례내과의원,내과,완주군,127.0750205,35.9098835
서울건항외과의원,내과,남원시,127.3885469,35.4100009
김경희소아청소년과의원,내과,전주덕진구,127.1331415,35.8788618
김귀완내과의원,내과,전주완산구,127.1225631,35.8168564
이태관내과의원,내과,전주덕진구,127.1631656,35.8326375
김한식내과의원,내과,김제시,126.8861369,35.7987556
명산의원,내과,군산시,126.7075622,35.9810626
대산연합의원,내과,고창군,126.5994292,35.3384993
최선영내과의원,내과,순창군,127.1413889,35.3779
서경락가정의학과의원,내과,정읍시,126.8533665,35.5613561
장문외과의원,내과,익산시,126.9790644,35.9588374
메디플러스가정의학과의원,내과,군산시,126.7340074,35.9831825
백제연합의원,내과,익산시,126.9439417,36.0028383
미듬내과의원,내과,군산시,126.7220068,35.9650224
박승민내과의원,내과,장수군,127.5188839,35.6481686
정주미소아청소년과의원,내과,완주군,127.1265863,35.9619869
김은아유앤유의원,내과,익산시,126.9730147,35.959157
장용범내과의원,내과,전주완산구,127.1238833,35.805427
전주항장외과의원,내과,전주덕진구,127.1386275,35.8419927
서부마취통증의학과의원,내과,전주완산구,127.1284212,35.8066255
무지개마취통증의학과의원,내과,전주덕진구,127.0743199,35.8739895
남부연합의원,내과,전주완산구,127.1499493,35.8114002
햇님소아청소년과의원,내과,전주덕진구,127.0764952,35.8719804
우리들신경외과의원,내과,익산시,126.9803192,35.9583639
흥덕제일의원,내과,고창군,126.6994274,35.519267
노암연합의원,내과,남원시,127.3782014,35.3953839
주사랑의원,내과,군산시,126.7052678,35.9708937
지앤고 연합내과의원,내과,군산시,126.7148569,35.9655733
무주한양내과의원,내과,무주군,127.6638223,36.0051415
김진호내과의원,내과,진안군,127.428514,35.7917102
이한샘신경과의원,내과,전주완산구,127.1201864,35.8319756
남원장문외과의원,내과,남원시,127.384479,35.4089819
이노마취통증의학과의원,내과,전주덕진구,127.1379311,35.8418873
제일정신과의원,내과,김제시,126.8874127,35.8043608
건강플러스내과의원,내과,익산시,126.9872888,35.9575268
윤일용내과의원,내과,남원시,127.3878939,35.4096476
우리항맥외과의원,내과,전주완산구,127.1140184,35.8251697
온누리연합내과의원,내과,전주완산구,127.1292484,35.7993847
김용성내과의원,내과,부안군,126.7360952,35.7270127
해맑은연합소아청소년과의원,내과,전주완산구,127.132257,35.793054
연세가정의학과내과의원,내과,전주완산구,127.1535757,35.8096517
속좋은내과의원,내과,전주덕진구,127.1274216,35.8663634
밝은마음 정신건강의학과의원,내과,군산시,126.6983521,35.9625198
백수진미의원,내과,전주완산구,127.144075,35.8175631
21세기중앙의원,내과,익산시,126.9996839,35.9603382
임국희내과의원,내과,고창군,126.6952777,35.4361755
아중내과의원,내과,전주덕진구,127.1633365,35.8319345
길연합마취통증의학과의원,내과,전주완산구,127.1054918,35.8163784
고창제일가정의학과의원,내과,고창군,126.6961781,35.4359277
남원안과의원,내과,남원시,127.3746679,35.406389
전주내과영상의학과의원,내과,전주완산구,127.1144908,35.8187996
남원정형외과의원,내과,남원시,127.3879947,35.4093608
혁신이비인후과의원,내과,완주군,127.0572796,35.8386682
사과나무소아청소년과의원,내과,전주완산구,127.0976101,35.8093919
효자고은미래의원,내과,전주완산구,127.1144887,35.8058754
연세조은의원,내과,전주완산구,127.1051528,35.8266884
팔팔연합의원,내과,정읍시,126.8539871,35.5646195
이강원내과의원,내과,익산시,126.9609395,35.958601
혁신편안내과의원,내과,완주군,127.0581962,35.8380899
유앤항장외과의원,내과,익산시,126.9811263,35.9583867
전경호이비인후과의원,내과,군산시,126.7152172,35.9613313
신경덕내과의원,내과,전주완산구,127.128137,35.8058655
사랑방의원,내과,남원시,127.3742314,35.4064325
송천고은미래의원,내과,전주덕진구,127.1215086,35.8589257
구림우리의원,내과,순창군,127.1030576,35.4519606
위편한내과의원,내과,전주완산구,127.1298804,35.8124501
오비뇨기과의원,내과,남원시,127.3877683,35.4091482
전주위앤장내과의원,내과,전주덕진구,127.1274627,35.8639268
아나파미의원,내과,완주군,127.1267154,35.9609162
이기훈내과의원,내과,익산시,126.9445168,36.0045788
참조은신내과의원,내과,전주덕진구,127.1096642,35.8407707
김제속편한내과의원,내과,김제시,126.8855154,35.8009274
유남진내과의원,내과,군산시,126.7160922,35.9681654
위사랑연합내과의원,내과,전주완산구,127.1029561,35.8248775
하늘정형외과의원,내과,완주군,127.1279658,35.9605686
김희정내과의원,내과,전주덕진구,127.1442301,35.8437749
연세김창훈내과의원,내과,정읍시,126.8543467,35.5652541
청춘내과의원,내과,전주완산구,127.1324577,35.7932901
민들레소아청소년과의원,내과,전주덕진구,127.1148037,35.8629339
다모아의원,내과,군산시,126.6999281,35.9617833
윤선생의원,내과,전주덕진구,127.1621682,35.8343735
마디가정의학과의원,내과,전주덕진구,127.1272718,35.8632489
이상희재활의학과의원,내과,순창군,127.1421628,35.3761733
탑가정의학과 의원,내과,정읍시,126.853999,35.566185
송천연합내과의원,내과,전주덕진구,127.1215086,35.8589257
남원속편한내과의원,내과,남원시,127.3877683,35.4091482
원광대학교 현대자동차(주)의원,내과,완주군,127.1362085,35.9489646
